Country ISO3,Country,Year,Domain,Metric,Value,Unit,Source,Source URL,Loaded at
PRT,Portugal,2017,Demographics,Population,10300300,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PRT,Portugal,2017,Economics,GDP (current US$),220862990767.229,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PRT,Portugal,2018,Demographics,Population,10283822,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PRT,Portugal,2018,Economics,GDP (current US$),242092894542.888,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PRT,Portugal,2019,Demographics,Population,10286263,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PRT,Portugal,2019,Economics,GDP (current US$),240115970063.019,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PRT,Portugal,2020,Demographics,Population,10297081,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PRT,Portugal,2020,Economics,GDP (current US$),229618773422.577,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PRT,Portugal,2021,Demographics,Population,10361831,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PRT,Portugal,2021,Economics,GDP (current US$),256055879091.139,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PRT,Portugal,2022,Demographics,Population,10434332,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PRT,Portugal,2022,Economics,GDP (current US$),256898677175.024,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PRT,Portugal,2023,Demographics,Population,10578174,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PRT,Portugal,2023,Economics,GDP (current US$),292323800948.839,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PRT,Portugal,2024,Demographics,Population,10694681,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PRT,Portugal,2024,Economics,GDP (current US$),313656884870.859,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PRT,Portugal,2025,Demographics,Population,10804871,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PRT,Portugal,2025,Economics,GDP (current US$),346639825141.821,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PRY,Paraguay,2016,Demographics,Population,6249126,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PRY,Paraguay,2016,Economics,GDP (current US$),36089700222.9461,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PRY,Paraguay,2017,Demographics,Population,6338660,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PRY,Paraguay,2017,Economics,GDP (current US$),38997129473.5558,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PRY,Paraguay,2018,Demographics,Population,6427382,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PRY,Paraguay,2018,Economics,GDP (current US$),40225448340.6322,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PRY,Paraguay,2019,Demographics,Population,6515058,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PRY,Paraguay,2019,Economics,GDP (current US$),37925338329.1494,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PRY,Paraguay,2020,Demographics,Population,6603739,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PRY,Paraguay,2020,Economics,GDP (current US$),35432178068.1814,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PRY,Paraguay,2021,Demographics,Population,6684182,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PRY,Paraguay,2021,Economics,GDP (current US$),39937357255.8716,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PRY,Paraguay,2022,Demographics,Population,6760464,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PRY,Paraguay,2022,Economics,GDP (current US$),41841201626.7253,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PRY,Paraguay,2023,Demographics,Population,6844146,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PRY,Paraguay,2023,Economics,GDP (current US$),43140465595.6662,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PRY,Paraguay,2024,Demographics,Population,6929153,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PRY,Paraguay,2024,Economics,GDP (current US$),44738819362.3269,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PRY,Paraguay,2025,Demographics,Population,7013078,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PRY,Paraguay,2025,Economics,GDP (current US$),49278227554.3339,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PSE,West Bank and Gaza,2016,Demographics,Population,4367088,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PSE,West Bank and Gaza,2016,Economics,GDP (current US$),15405400000.0,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PSE,West Bank and Gaza,2017,Demographics,Population,4454805,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PSE,West Bank and Gaza,2017,Economics,GDP (current US$),16128000000.0,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PSE,West Bank and Gaza,2018,Demographics,Population,4569087,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PSE,West Bank and Gaza,2018,Economics,GDP (current US$),16276600000.0,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PSE,West Bank and Gaza,2019,Demographics,Population,4685306,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PSE,West Bank and Gaza,2019,Economics,GDP (current US$),17133500000.0,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PSE,West Bank and Gaza,2020,Demographics,Population,4803269,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PSE,West Bank and Gaza,2020,Economics,GDP (current US$),15531700000.0,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PSE,West Bank and Gaza,2021,Demographics,Population,4922749,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PSE,West Bank and Gaza,2021,Economics,GDP (current US$),18109000000.0,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PSE,West Bank and Gaza,2022,Demographics,Population,5043612,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PSE,West Bank and Gaza,2022,Economics,GDP (current US$),19165500000.0,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PSE,West Bank and Gaza,2023,Demographics,Population,5165775,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PSE,West Bank and Gaza,2023,Economics,GDP (current US$),18635100000.0,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PSE,West Bank and Gaza,2024,Demographics,Population,5289152,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PSE,West Bank and Gaza,2024,Economics,GDP (current US$),16016900000.0,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PSE,West Bank and Gaza,2025,Demographics,Population,5413596,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PSE,West Bank and Gaza,2025,Economics,GDP (current US$),17167100000.0,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PYF,French Polynesia,2016,Demographics,Population,279178,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PYF,French Polynesia,2016,Economics,GDP (current US$),5497036476.8031,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PYF,French Polynesia,2017,Demographics,Population,280087,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PYF,French Polynesia,2017,Economics,GDP (current US$),5833352692.7995,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PYF,French Polynesia,2018,Demographics,Population,279815,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PYF,French Polynesia,2018,Economics,GDP (current US$),6135116253.33452,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PYF,French Polynesia,2019,Demographics,Population,279034,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PYF,French Polynesia,2019,Economics,GDP (current US$),6022276196.13871,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PYF,French Polynesia,2020,Demographics,Population,279209,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PYF,French Polynesia,2020,Economics,GDP (current US$),5574821989.38239,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PYF,French Polynesia,2021,Demographics,Population,279792,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PYF,French Polynesia,2021,Economics,GDP (current US$),5994931236.42282,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PYF,French Polynesia,2022,Demographics,Population,280378,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PYF,French Polynesia,2022,Economics,GDP (current US$),5622688338.06317,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PYF,French Polynesia,2023,Demographics,Population,281118,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PYF,French Polynesia,2023,Economics,GDP (current US$),6137447782.87066,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PYF,French Polynesia,2024,Demographics,Population,281807,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
PYF,French Polynesia,2024,Economics,GDP (current US$),6323716355.05009,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
PYF,French Polynesia,2025,Demographics,Population,282465,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
QAT,Qatar,2016,Demographics,Population,2477113,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
QAT,Qatar,2016,Economics,GDP (current US$),151732181868.132,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
QAT,Qatar,2017,Demographics,Population,2545820,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
QAT,Qatar,2017,Economics,GDP (current US$),161099122225.275,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
QAT,Qatar,2018,Demographics,Population,2580734,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
QAT,Qatar,2018,Economics,GDP (current US$),183334953818.681,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
QAT,Qatar,2019,Demographics,Population,2638657,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
QAT,Qatar,2019,Economics,GDP (current US$),176371267692.308,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
QAT,Qatar,2020,Demographics,Population,2794148,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
QAT,Qatar,2020,Economics,GDP (current US$),144411363351.648,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
QAT,Qatar,2021,Demographics,Population,2504910,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
QAT,Qatar,2021,Economics,GDP (current US$),179732009560.44,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
QAT,Qatar,2022,Demographics,Population,2657333,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
QAT,Qatar,2022,Economics,GDP (current US$),235709325714.286,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
QAT,Qatar,2023,Demographics,Population,2656032,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
QAT,Qatar,2023,Economics,GDP (current US$),213002809340.659,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
QAT,Qatar,2024,Demographics,Population,2857822,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
QAT,Qatar,2024,Economics,GDP (current US$),216294505494.505,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
QAT,Qatar,2025,Demographics,Population,2972215,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
QAT,Qatar,2025,Economics,GDP (current US$),215559615384.615,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
ROU,Romania,2016,Demographics,Population,19702267,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
ROU,Romania,2016,Economics,GDP (current US$),185290759248.844,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
ROU,Romania,2017,Demographics,Population,19588715,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
ROU,Romania,2017,Economics,GDP (current US$),210147385855.419,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
ROU,Romania,2018,Demographics,Population,19473970,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
ROU,Romania,2018,Economics,GDP (current US$),241791427223.903,current US$,World Bank Open Data,https://data.worldbank.org/indicator/NY.GDP.MKTP.CD,2026-08-02T04:09:09.383790+00:00
ROU,Romania,2019,Demographics,Population,19371648,people,World Bank Open Data,https://data.worldbank.org/indicator/SP.POP.TOTL,2026-08-02T04:09:08.531329+00:00
